Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2024-04-10,10000.0,CASH,no change,no change,15:55,SOXS,SOXS,9999.0,-1.0,-0.01,0.01
2024-04-11,9999.0,SOXS,no change,no change,no change,no change,SOXS,9358.55,-640.45,-6.41,6.41
2024-04-12,9358.55,SOXS,no change,no change,no change,no change,SOXS,10275.53,916.98,9.8,0.0
2024-04-15,10275.53,SOXS,no change,no change,no change,no change,SOXS,10645.17,369.64,3.6,0.0
2024-04-16,10645.17,SOXS,no change,no change,no change,no change,SOXS,10380.37,-264.8,-2.49,2.49
2024-04-17,10380.37,SOXS,no change,no change,15:55,SOXL,SOXL,11337.55,957.18,9.22,0.0
2024-04-18,11337.55,SOXL,no change,no change,15:55,SOXS,SOXS,10595.51,-742.03,-6.54,6.54
2024-04-19,10595.51,SOXS,no change,no change,no change,no change,SOXS,11793.61,1198.1,11.31,0.0
2024-04-22,11793.61,SOXS,no change,no change,no change,no change,SOXS,11328.74,-464.88,-3.94,3.94
2024-04-23,11328.74,SOXS,17:27,SOXS,15:55,SOXL,SOXL,10091.89,-1236.84,-10.92,14.43
2024-04-24,10091.89,SOXL,10:02,SOXL,15:55,SOXL,SOXL,10843.11,751.22,7.44,8.06
2024-04-25,10843.11,SOXL,no change,no change,no change,no change,SOXL,11382.96,539.85,4.98,3.48
2024-04-26,11382.96,SOXL,no change,no change,no change,no change,SOXL,12064.6,681.65,5.99,0.0
2024-04-29,12064.6,SOXL,no change,no change,15:55,SOXS,SOXS,12337.8,273.19,2.26,0.0
2024-04-30,12337.8,SOXS,no change,no change,15:55,SOXL,SOXL,13051.34,713.55,5.78,0.0
2024-05-01,13051.34,SOXL,no change,no change,no change,no change,SOXL,11720.65,-1330.69,-10.2,10.2
2024-05-02,11720.65,SOXL,no change,no change,15:55,SOXS,SOXS,12401.81,681.16,5.81,4.98
2024-05-03,12401.81,SOXS,08:30,SOXS,no change,no change,CASH,11747.36,-654.46,-5.28,9.99
2024-05-06,11747.36,CASH,no change,no change,15:55,SOXS,SOXS,11746.18,-1.17,-0.01,10.0
2024-05-07,11746.18,SOXS,no change,no change,15:55,SOXL,SOXL,11982.19,236.01,2.01,8.19
2024-05-08,11982.19,SOXL,no change,no change,no change,no change,SOXL,11991.29,9.1,0.08,8.12
2024-05-09,11991.29,SOXL,no change,no change,no change,no change,SOXL,11814.45,-176.85,-1.47,9.48
2024-05-10,11814.45,SOXL,no change,no change,15:55,SOXS,SOXS,12197.76,383.31,3.24,6.54
2024-05-13,12197.76,SOXS,no change,no change,no change,no change,SOXS,12142.45,-55.31,-0.45,6.96
2024-05-14,12142.45,SOXS,15:02,SOXS,no change,no change,CASH,11621.4,-521.04,-4.29,10.96
2024-05-15,11621.4,CASH,no change,no change,15:55,SOXL,SOXL,11620.24,-1.16,-0.01,10.97
2024-05-16,11620.24,SOXL,no change,no change,no change,no change,SOXL,11481.13,-139.11,-1.2,12.03
2024-05-17,11481.13,SOXL,no change,no change,no change,no change,SOXL,11250.08,-231.05,-2.01,13.8
2024-05-20,11250.08,SOXL,13:58,SOXL,15:55,SOXL,SOXL,11951.84,701.76,6.24,8.42
2024-05-21,11951.84,SOXL,no change,no change,no change,no change,SOXL,11927.02,-24.82,-0.21,8.61
2024-05-22,11927.02,SOXL,no change,no change,no change,no change,SOXL,12247.02,320.01,2.68,6.16
2024-05-23,12247.02,SOXL,09:31,SOXL,15:55,SOXL,SOXL,12985.58,738.56,6.03,0.5
2024-05-24,12985.58,SOXL,no change,no change,no change,no change,SOXL,13763.59,778.01,5.99,0.0
2024-05-28,13763.59,SOXL,no change,no change,no change,no change,SOXL,14387.78,624.18,4.54,0.0
2024-05-29,14387.78,SOXL,no change,no change,no change,no change,SOXL,13598.88,-788.9,-5.48,5.48
2024-05-30,13598.88,SOXL,no change,no change,no change,no change,SOXL,13382.83,-216.04,-1.59,6.98
2024-05-31,13382.83,SOXL,no change,no change,no change,no change,SOXL,12856.45,-526.38,-3.93,10.64
2024-06-03,12856.45,SOXL,no change,no change,no change,no change,SOXL,12931.32,74.87,0.58,10.12
2024-06-04,12931.32,SOXL,no change,no change,no change,no change,SOXL,12713.9,-217.42,-1.68,11.63
2024-06-05,12713.9,SOXL,no change,no change,no change,no change,SOXL,14362.5,1648.6,12.97,0.18
2024-06-06,14362.5,SOXL,no change,no change,no change,no change,SOXL,14105.61,-256.88,-1.79,1.96
2024-06-07,14105.61,SOXL,no change,no change,no change,no change,SOXL,13890.81,-214.8,-1.52,3.45
2024-06-10,13890.81,SOXL,no change,no change,no change,no change,SOXL,14439.6,548.79,3.95,0.0
2024-06-11,14439.6,SOXL,no change,no change,no change,no change,SOXL,14485.84,46.24,0.32,0.0
2024-06-12,14485.84,SOXL,10:44,SOXL,15:55,SOXL,SOXL,15536.92,1051.08,7.26,0.0
2024-06-13,15536.92,SOXL,no change,no change,no change,no change,SOXL,16035.22,498.3,3.21,0.0
2024-06-14,16035.22,SOXL,no change,no change,no change,no change,SOXL,15720.68,-314.54,-1.96,1.96
2024-06-17,15720.68,SOXL,no change,no change,no change,no change,SOXL,16604.76,884.08,5.62,0.0
2024-06-18,16604.76,SOXL,no change,no change,no change,no change,SOXL,17215.1,610.34,3.68,0.0
2024-06-20,17215.1,SOXL,no change,no change,no change,no change,SOXL,15911.23,-1303.87,-7.57,7.57
2024-06-21,15911.23,SOXL,no change,no change,15:55,SOXS,SOXS,15281.77,-629.45,-3.96,11.23
2024-06-24,15281.77,SOXS,no change,no change,no change,no change,SOXS,16562.9,1281.13,8.38,3.79
2024-06-25,16562.9,SOXS,no change,no change,no change,no change,SOXS,15880.17,-682.73,-4.12,7.75
