Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2024-04-10,10000.0,CASH,no change,no change,15:55,SOXS,SOXS,9999.0,-1.0,-0.01,0.01
2024-04-11,9999.0,SOXS,no change,no change,no change,no change,SOXS,9358.55,-640.45,-6.41,6.41
2024-04-12,9358.55,SOXS,no change,no change,no change,no change,SOXS,10275.53,916.98,9.8,0.0
2024-04-15,10275.53,SOXS,no change,no change,no change,no change,SOXS,10645.17,369.64,3.6,0.0
2024-04-16,10645.17,SOXS,no change,no change,no change,no change,SOXS,10380.37,-264.8,-2.49,2.49
2024-04-17,10380.37,SOXS,no change,no change,15:55,SOXL,SOXL,11337.55,957.18,9.22,0.0
2024-04-18,11337.55,SOXL,no change,no change,15:55,SOXS,SOXS,10595.51,-742.03,-6.54,6.54
2024-04-19,10595.51,SOXS,no change,no change,no change,no change,SOXS,11793.61,1198.1,11.31,0.0
2024-04-22,11793.61,SOXS,no change,no change,no change,no change,SOXS,11328.74,-464.88,-3.94,3.94
2024-04-23,11328.74,SOXS,17:27,SOXS,no change,no change,CASH,10092.9,-1235.83,-10.91,14.42
2024-04-24,10092.9,CASH,no change,no change,15:55,SOXS,SOXS,10091.89,-1.01,-0.01,14.43
2024-04-25,10091.89,SOXS,13:38,SOXS,no change,no change,CASH,9611.9,-480.0,-4.76,18.5
2024-04-26,9611.9,CASH,no change,no change,15:55,SOXS,SOXS,9610.94,-0.96,-0.01,18.51
2024-04-29,9610.94,SOXS,no change,no change,no change,no change,SOXS,9392.95,-217.99,-2.27,20.36
2024-04-30,9392.95,SOXS,no change,no change,15:55,SOXL,SOXL,9936.18,543.23,5.78,15.75
2024-05-01,9936.18,SOXL,no change,no change,no change,no change,SOXL,8923.11,-1013.07,-10.2,24.34
2024-05-02,8923.11,SOXL,no change,no change,15:55,SOXS,SOXS,9441.69,518.58,5.81,19.94
2024-05-03,9441.69,SOXS,08:30,SOXS,no change,no change,CASH,8943.44,-498.25,-5.28,24.17
2024-05-06,8943.44,CASH,no change,no change,15:55,SOXS,SOXS,8942.54,-0.89,-0.01,24.17
2024-05-07,8942.54,SOXS,no change,no change,15:55,SOXL,SOXL,9122.22,179.68,2.01,22.65
2024-05-08,9122.22,SOXL,no change,no change,no change,no change,SOXL,9129.15,6.93,0.08,22.59
2024-05-09,9129.15,SOXL,no change,no change,no change,no change,SOXL,8994.52,-134.64,-1.47,23.73
2024-05-10,8994.52,SOXL,no change,no change,15:55,SOXS,SOXS,9286.34,291.82,3.24,21.26
2024-05-13,9286.34,SOXS,no change,no change,no change,no change,SOXS,9244.23,-42.11,-0.45,21.62
2024-05-14,9244.23,SOXS,15:02,SOXS,no change,no change,CASH,8847.55,-396.68,-4.29,24.98
2024-05-15,8847.55,CASH,no change,no change,15:55,SOXL,SOXL,8846.66,-0.88,-0.01,24.99
2024-05-16,8846.66,SOXL,no change,no change,no change,no change,SOXL,8740.76,-105.91,-1.2,25.89
2024-05-17,8740.76,SOXL,no change,no change,no change,no change,SOXL,8564.85,-175.9,-2.01,27.38
2024-05-20,8564.85,SOXL,13:57,SOXL,15:55,SOXL,SOXL,9102.84,537.98,6.28,22.82
2024-05-21,9102.84,SOXL,no change,no change,no change,no change,SOXL,9083.93,-18.91,-0.21,22.98
2024-05-22,9083.93,SOXL,no change,no change,no change,no change,SOXL,9327.66,243.73,2.68,20.91
2024-05-23,9327.66,SOXL,09:31,SOXL,15:55,SOXL,SOXL,9894.21,566.55,6.07,16.11
2024-05-24,9894.21,SOXL,no change,no change,no change,no change,SOXL,10487.01,592.8,5.99,11.08
2024-05-28,10487.01,SOXL,no change,no change,no change,no change,SOXL,10962.6,475.59,4.54,7.05
2024-05-29,10962.6,SOXL,no change,no change,no change,no change,SOXL,10361.5,-601.09,-5.48,12.14
2024-05-30,10361.5,SOXL,no change,no change,no change,no change,SOXL,10196.89,-164.61,-1.59,13.54
2024-05-31,10196.89,SOXL,no change,no change,no change,no change,SOXL,9795.82,-401.07,-3.93,16.94
2024-06-03,9795.82,SOXL,no change,no change,no change,no change,SOXL,9852.87,57.05,0.58,16.46
2024-06-04,9852.87,SOXL,no change,no change,no change,no change,SOXL,9687.2,-165.66,-1.68,17.86
2024-06-05,9687.2,SOXL,no change,no change,no change,no change,SOXL,10943.33,1256.13,12.97,7.21
2024-06-06,10943.33,SOXL,no change,no change,no change,no change,SOXL,10747.6,-195.73,-1.79,8.87
2024-06-07,10747.6,SOXL,no change,no change,no change,no change,SOXL,10583.94,-163.67,-1.52,10.26
2024-06-10,10583.94,SOXL,no change,no change,no change,no change,SOXL,11002.08,418.15,3.95,6.71
2024-06-11,11002.08,SOXL,no change,no change,no change,no change,SOXL,11037.32,35.23,0.32,6.41
2024-06-12,11037.32,SOXL,10:44,SOXL,15:55,SOXL,SOXL,11843.02,805.7,7.3,0.0
2024-06-13,11843.02,SOXL,no change,no change,no change,no change,SOXL,12222.84,379.83,3.21,0.0
2024-06-14,12222.84,SOXL,no change,no change,no change,no change,SOXL,11983.08,-239.76,-1.96,1.96
2024-06-17,11983.08,SOXL,no change,no change,no change,no change,SOXL,12656.98,673.89,5.62,0.0
2024-06-18,12656.98,SOXL,no change,no change,no change,no change,SOXL,13122.21,465.23,3.68,0.0
2024-06-20,13122.21,SOXL,no change,no change,no change,no change,SOXL,12128.33,-993.88,-7.57,7.57
2024-06-21,12128.33,SOXL,no change,no change,no change,no change,SOXL,11652.03,-476.31,-3.93,11.2
2024-06-24,11652.03,SOXL,no change,no change,15:55,SOXS,SOXS,10682.67,-969.36,-8.32,18.59
2024-06-25,10682.67,SOXS,16:51,SOXS,15:55,SOXL,SOXL,10178.55,-504.12,-4.72,22.43
